,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9842198864611331,0.8744382920453344,0.9738652961275379,0.9829156823457391,0.9274494061381434,0.72301308434322,0.9327111538565354
sortino,0.9842198864611331,1.0,0.8456138962418124,0.9367380808166276,0.984468403554312,0.9224211916754196,0.761714110252043,0.9032475568328726
treynor,0.8744382920453344,0.8456138962418124,1.0,0.8207729941742259,0.7972331546541643,0.6533647785356189,0.46946331014068177,0.9675359994561586
information,0.9738652961275379,0.9367380808166276,0.8207729941742259,1.0,0.9242567786568437,0.9508823262382047,0.4497954819388395,0.9949407137746987
calmar,0.9829156823457391,0.984468403554312,0.7972331546541643,0.9242567786568437,1.0,0.9505683209390154,0.7983205658836301,0.8827760481909505
cum_ret,0.9274494061381434,0.9224211916754196,0.6533647785356189,0.9508823262382047,0.9505683209390154,1.0,0.6975139537152629,0.7405711111491482
mdd,0.72301308434322,0.761714110252043,0.46946331014068177,0.4497954819388395,0.7983205658836301,0.6975139537152629,1.0,0.6115447932505869
excess_ret_ann,0.9327111538565354,0.9032475568328726,0.9675359994561586,0.9949407137746987,0.8827760481909505,0.7405711111491482,0.6115447932505869,1.0
