run,direction,strategy,sharpe,sortino,treynor,treynor_raw,information,calmar,cum_ret,mdd,mdd_mag,excess_ret_m,excess_ret_ann
1,long,classic,0.013629547887832135,0.023528451231736375,0.0034235324448377877,0.0034235324448377877,-0.06587015893952516,-0.07036286354910516,-0.32410029325423806,-0.6052887126381057,0.6052887126381057,-0.0015078700939058385,-0.018094441126870062
1,long,risk,0.24784651515695724,0.40794213102930793,0.06102513286308309,0.06102513286308309,0.20486362905982963,0.04115271591679816,0.29563754311854695,-0.7094595865156341,0.7094595865156341,0.004897484160846558,0.05876980993015869
1,long,weighted,0.1826731067953637,0.26244522378449436,0.02235618256955252,0.02235618256955252,,0.03603998543336428,0.14302246337098823,-0.4151984317000301,0.4151984317000301,0.0,0.0
1,short,classic,0.5084899022211562,0.8683707511839321,0.16658766322668353,-0.16658766322668353,0.3948867948101852,0.2353555366072991,2.129116662599712,-0.5741666218429646,0.5741666218429646,0.015284712464107399,0.1834165495692888
1,short,risk,0.11007055893254969,0.24703010311008874,0.027452487402651292,-0.027452487402651292,0.05773384251795699,-0.049316859810640455,-0.3156644327913597,-0.8368222665998613,0.8368222665998613,0.0027638044626316165,0.0331656535515794
