,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9473138539408944,0.9330795089605496,0.9607171215911154,0.9846082365957115,0.9754584063872168,-0.026962729847616763,0.9263008495538637
sortino,0.9473138539408944,1.0,0.9280330309903188,0.938157979736693,0.9866194128766195,0.9905031581052669,-0.08290931001579714,0.9711325146935942
treynor,0.9330795089605496,0.9280330309903188,1.0,0.8851418732003239,0.9437603217488675,0.941713060517831,-0.08804894910495159,0.8792836838338431
information,0.9607171215911154,0.938157979736693,0.8851418732003239,1.0,0.9630988202231101,0.9486392955241412,-0.03987414198679181,0.9771144634651613
calmar,0.9846082365957115,0.9866194128766195,0.9437603217488675,0.9630988202231101,1.0,0.9976311440608508,-0.0321756234076456,0.9638281859272628
cum_ret,0.9754584063872168,0.9905031581052669,0.941713060517831,0.9486392955241412,0.9976311440608508,1.0,-0.06240884031939485,0.9594212710991903
mdd,-0.026962729847616763,-0.08290931001579714,-0.08804894910495159,-0.03987414198679181,-0.0321756234076456,-0.06240884031939485,1.0,-0.08773854448341264
excess_ret_ann,0.9263008495538637,0.9711325146935942,0.8792836838338431,0.9771144634651613,0.9638281859272628,0.9594212710991903,-0.08773854448341264,1.0
