,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9861221776105401,0.9717940726329626,0.9931434664586426,0.997574176141577,0.9955416139775584,0.11557897101160929,0.9664889788418105
sortino,0.9861221776105401,1.0,0.9780058472501028,0.9905557739375128,0.9926784802769726,0.991885457170474,0.09513978285378606,0.9896757564980556
treynor,0.9717940726329626,0.9780058472501028,1.0,0.9701275675006684,0.9763194794449211,0.9729805124209552,0.08202692420960854,0.952319153482629
information,0.9931434664586426,0.9905557739375128,0.9701275675006684,1.0,0.9941967487585055,0.9924376897831695,0.10281802192941096,0.983275156372653
calmar,0.997574176141577,0.9926784802769726,0.9763194794449211,0.9941967487585055,1.0,0.9988013879239814,0.13567810941059824,0.9743737609901766
cum_ret,0.9955416139775584,0.991885457170474,0.9729805124209552,0.9924376897831695,0.9988013879239814,1.0,0.11335485337749614,0.9740212098372261
mdd,0.11557897101160929,0.09513978285378606,0.08202692420960854,0.10281802192941096,0.13567810941059824,0.11335485337749614,1.0,0.07522202625554031
excess_ret_ann,0.9664889788418105,0.9896757564980556,0.952319153482629,0.983275156372653,0.9743737609901766,0.9740212098372261,0.07522202625554031,1.0
