,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9996606924272444,0.9460085456526727,1.000000000000001,0.9743100097799487,0.9892435111204708,0.7692426434032741,0.9988979612683849
sortino,0.9996606924272444,1.0,0.9372443045431977,0.9999999999999899,0.9798457231407817,0.9927181094529317,0.7856252005236927,0.9973364718753502
treynor,0.9460085456526727,0.9372443045431977,1.0,1.000000000000001,0.8487053150582379,0.8884179931009926,0.5205975902504582,0.9601794896378475
information,1.000000000000001,0.9999999999999899,1.000000000000001,1.0,-0.9999999999999982,-0.9999999999999988,-0.9999999999999989,0.9999999999999997
calmar,0.9743100097799487,0.9798457231407817,0.8487053150582379,-0.9999999999999982,1.0,0.9967732902651465,0.8933809154770292,0.9626660780294023
cum_ret,0.9892435111204708,0.9927181094529317,0.8884179931009926,-0.9999999999999988,0.9967732902651465,1.0,0.8544336610245966,0.9812878136280011
mdd,0.7692426434032741,0.7856252005236927,0.5205975902504582,-0.9999999999999989,0.8933809154770292,0.8544336610245966,1.0,0.7384056848778138
excess_ret_ann,0.9988979612683849,0.9973364718753502,0.9601794896378475,0.9999999999999997,0.9626660780294023,0.9812878136280011,0.7384056848778138,1.0
