,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9509625177681793,0.9490610496097369,0.9981588367656218,0.9392114333239293,0.8015883089906146,0.7104187578672476,0.9706867633713514
sortino,0.9509625177681793,1.0,0.8795105269399033,0.9543705543138186,0.9570946199014058,0.8142241915040083,0.747237916235462,0.9521870033669492
treynor,0.9490610496097369,0.8795105269399033,1.0,0.9483592664701402,0.8731565373435395,0.7254510148552701,0.6640258965887549,0.8949434970662904
information,0.9981588367656218,0.9543705543138186,0.9483592664701402,1.0,0.9345554996928988,0.8035717546571434,0.6973092567086584,0.9813737818163342
calmar,0.9392114333239293,0.9570946199014058,0.8731565373435395,0.9345554996928988,1.0,0.8746667517048772,0.8103414458961298,0.9076465658292671
cum_ret,0.8015883089906146,0.8142241915040083,0.7254510148552701,0.8035717546571434,0.8746667517048772,1.0,0.5881164280234419,0.8092428062932545
mdd,0.7104187578672476,0.747237916235462,0.6640258965887549,0.6973092567086584,0.8103414458961298,0.5881164280234419,1.0,0.6472673538638841
excess_ret_ann,0.9706867633713514,0.9521870033669492,0.8949434970662904,0.9813737818163342,0.9076465658292671,0.8092428062932545,0.6472673538638841,1.0
