,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9674002799397264,0.9708682014929751,0.9980661939982665,0.9225747433900675,0.7362886560050166,0.5575718690521597,0.9728563323714815
sortino,0.9674002799397264,1.0,0.9363338290710858,0.971700303109115,0.9583527426254571,0.7914971610514053,0.5867725106296078,0.9694723159342563
treynor,0.9708682014929751,0.9363338290710858,1.0,0.969400540135663,0.8843357569764719,0.6872003858750196,0.5504668658656494,0.9266873116914531
information,0.9980661939982665,0.971700303109115,0.969400540135663,1.0,0.9235750544147622,0.7460993516260528,0.5339120485101612,0.9831646058943033
calmar,0.9225747433900675,0.9583527426254571,0.8843357569764719,0.9235750544147622,1.0,0.870316182619613,0.6623080427247123,0.9244403005753629
cum_ret,0.7362886560050166,0.7914971610514053,0.6872003858750196,0.7460993516260528,0.870316182619613,1.0,0.46896501366188376,0.788472225386278
mdd,0.5575718690521597,0.5867725106296078,0.5504668658656494,0.5339120485101612,0.6623080427247123,0.46896501366188376,1.0,0.4875535052900864
excess_ret_ann,0.9728563323714815,0.9694723159342563,0.9266873116914531,0.9831646058943033,0.9244403005753629,0.788472225386278,0.4875535052900864,1.0
