date,run_001,run_002,run_003,run_004,run_005,run_006,run_007,run_008,run_009,run_010,run_011,run_012,run_013,run_014,run_015,run_016,run_017,run_018,run_019,run_020,run_021,run_022,run_023,run_024,run_025,run_026,run_027,run_028,run_029,run_030,run_031,run_032,run_033,run_034,run_035,run_036,run_037,run_038,run_039,run_040,run_041,run_042,run_043,run_044,run_045,run_046,run_047,run_048,run_049,run_050,run_051,run_052,run_053,run_054,run_055,run_056,run_057,run_058,run_059,run_060,run_061,run_062,run_063,run_064,run_065,run_066,run_067,run_068,run_069,run_070,run_071,run_072,run_073,run_074,run_075,run_076,run_077,run_078,run_079,run_080,run_081,run_082,run_083,run_084,run_085,run_086,run_087,run_088,run_089,run_090,run_091,run_092,run_093,run_094,run_095,run_096,run_097,run_098,run_099,run_100
2016-01-01,0.07022871262960462,0.07026096848928565,-0.03166769936241143,-0.039449789775601096,0.01240270972682822,-0.039703110962356014,-0.14480946823165197,0.0113618939131499,0.019953701488836684,-0.03201256590760271,-0.03405767861006015,-0.03827733421364732,-0.03550533499317665,0.033295185907247005,-0.03242449249495616,-0.03548227154495831,-0.1453400783944967,0.0716624797754275,-0.033415744594024854,-0.03943192428302378,0.020472508245476195,-0.03907962362558848,0.07064593502745065,-0.14454325934942702,-0.03963849591153035,-0.032714464096377904,0.07054916030866099,0.020764631939268474,-0.03538986351521922,-0.03975016064707704,0.011909931945830454,-0.03327286980429933,-0.03282593024134961,0.07040618021741607,-0.14422959286791726,0.02062350548819114,0.012254120718568462,0.07165088297049316,-0.039399810085707365,-0.03971393493485986,-0.1360394336831613,-0.03257255383243496,-0.03978008697191615,-0.03404221048589984,-0.033823802236873424,0.012110701546396374,-0.14076279945624492,0.03241029215636537,-0.0316968160880674,-0.03558262807399337,-0.14536304541294098,-0.03349998450313929,-0.03964461303710198,-0.03233468162441688,-0.14555222642753152,-0.14465629554666182,-0.035953604701219666,-0.03281060641593647,-0.14553508501856804,0.07161612992512634,-0.14457892168784536,-0.13969232385444563,-0.03910430136712484,-0.1445095154347793,0.020428703433432283,-0.14053498361284966,0.07197689568328425,-0.12985004083524743,0.07068033300381171,0.012503346798184323,0.06976142372538163,-0.1348655681374935,-0.03546241210009082,0.07042720215840581,0.0200879206529172,0.011447672293034339,-0.03374958629545288,-0.03907301859755041,0.07095082667041286,-0.1405344931261383,0.020180965505622872,-0.1451502530364197,-0.03298651472213188,0.020688205173874596,-0.03322374170444964,-0.033541112851257826,0.02014092258555289,-0.035105887438431016,0.032620712153897724,0.02010165071929082,-0.0402703837466033,-0.040372526928460384,0.03105367636309886,-0.03258430135272328,-0.03364968002400204,-0.14090986959866358,-0.14194482473992298,0.01246871189601717,0.07040359853737876,-0.1447163718660367
2016-02-01,-0.08282185309498258,-0.08314515515095255,-0.059740273257735343,-0.08343735650721162,-0.02889282797538295,-0.028993277409013585,-0.08303812557366841,-0.013542124192851501,0.06235012179522981,0.01670514086996322,0.06234386237333389,0.06031357908443602,0.0629302209660696,-0.25471730130527315,0.03241314565936593,-0.08220980361691466,-0.02807385565046172,0.016551114546760504,0.03135546934387112,0.03130323900617582,-0.0822775831132685,-0.02529314960531548,-0.05823938220304414,-0.08279008795584142,-0.08317766374169278,-0.02845690139305146,-0.051500555067444,0.06345141328551573,-0.025285461837194156,-0.02571047098130841,-0.24061295588890763,0.030163764669857596,-0.0822782093334371,-0.08216829266012271,-0.0263404934473237,-0.2547667032570534,0.062201823534869805,-0.02835986009107494,-0.014566946682721627,-0.08224400491214257,-0.0828279099633965,-0.0832082479503955,-0.05969876644270056,0.06196748011377706,0.031213034469349088,-0.026039373199893245,-0.08228218903855655,0.06352652161459171,-0.0281869053231536,0.06233632144399115,-0.08233911339801958,-0.2539670076948446,0.032791137255398395,-0.08274867966160682,-0.06037166969254226,-0.05032035919737654,-0.0835273975948525,-0.027871667111662335,0.0626682915607022,-0.014844368794356688,-0.026402535708387798,-0.08307537421741362,0.06194793064242643,-0.08316858609529387,-0.013772619329682767,0.06258877651771688,-0.028467686834148465,0.03146648150087916,-0.08309948117111632,-0.05223294304162718,-0.08317429435618617,-0.05892196911263581,-0.08288852947935155,-0.08268110959457042,0.0619519799283168,-0.24060133386978455,-0.026571415134548193,-0.08307528026917732,-0.027736473857775668,-0.08224834303676687,-0.08249356030294253,0.06214402896810034,-0.0139483808949189,0.06371720260347824,-0.08289116281065434,-0.08326541769552431,0.0633775339769298,0.0627766108993586,0.030553052442758633,-0.2402523565397484,0.06179565460390557,0.032182589010856466,-0.013920634306988089,-0.08314299246390211,-0.025540400827836374,-0.08213529130956276,-0.08309487940260307,0.06254855151879757,-0.0603794373615949,0.03218856446124274
2016-03-01,0.055448297320213724,0.0011195115516535736,0.055597578607979425,0.03489168176347701,0.05538635928619895,0.055694977936485035,0.002385626322638501,0.0846857114982893,0.03523714675259404,0.08510618172806961,0.001173556194073555,0.08529177047119818,-0.004345082936726197,-0.00029799803138275127,0.02953639575777456,-0.0003499840494544104,0.05627640751697527,-0.0046791908634002954,0.0015610097452074534,0.0023153103766340166,0.08435864717193708,0.0011859443877857423,0.001011778661494489,0.028954552869658645,0.08375571684415273,0.0008080782280808219,0.08513781076445848,0.06389734893250143,0.0014126020750548918,0.029840762058118253,0.0015629023136924935,-0.00429921364043262,-0.004965937833731449,0.001590389739631659,-0.004909232535337815,0.056339025477511795,0.0010954835725969225,0.05596558169464183,0.03450179674384346,0.030041867827766078,0.024031519690904224,0.05590656624062729,0.08470387131754009,-0.005188342261673529,0.02914016152098431,0.02375708628502249,0.0011947218473418175,0.05653425528005385,0.0008907924429610858,0.05620850127318833,0.00021927497037510513,-0.014734502265558391,0.0021157378275791228,0.08534319211566865,0.001515024846446833,0.029340557470704853,0.0020287392197648746,0.029556100681440656,0.05542878803692597,0.03528815262487295,0.03508949676014406,0.0024420543903340697,0.029213444423402457,0.029266130941962842,0.08643224904788505,-0.005210808271527312,0.03427245186948591,-0.004678422931990389,0.03341268787549745,0.029674451125295542,0.0025193059792953942,-0.00497310554092012,5.876412457084257e-06,0.000995989384562801,0.030094825212623633,0.05618357658928219,0.001983207842921164,0.04295080824779518,0.034642136941737345,0.03537543627543305,0.0020420543757666554,0.02399047060328252,0.029669627180298974,-0.004552519678465705,0.0564783463729599,-0.0045684629431456125,-0.0009499311199062666,-0.005016798147437607,-0.004934854745704542,-0.004873920046495894,0.0560145613289047,0.056046714765416894,0.029059053005544788,0.036000469976466,-0.0049776012132454195,-0.004923420237703535,0.03450923957833618,0.029114487173251158,0.05553663480101645,0.05615593080293024
2016-04-01,0.14841528478659227,0.05701880918111302,-0.07393087682975052,0.14761777135363596,-0.07555881072929826,0.14991101727279377,0.1503061969191779,0.05707848011621186,0.16000667034965055,0.01449461472238811,0.08820371951935879,0.014459956084553305,0.14844842516560797,0.14938012532463585,-0.07384444605188456,0.09912028870022649,-0.06540547787147744,0.1496098877020986,0.014132735020607523,0.015930329971415524,0.014982239516181162,0.009263732376019407,0.14993325693830561,0.14819014452422996,0.014205445908372027,0.14825644846775066,0.014025756243239984,0.14922930805147772,0.14947513527094647,0.058557750022875554,0.14803248227109034,0.14958641572384734,0.14926254103793313,0.16147530136065313,0.1017248939558093,0.008130138995451341,0.00901593608491047,0.008500741693114433,0.10197436264358295,0.14714008966888037,0.016712926495911606,0.15095051873317167,0.14963951477081494,0.008583340558263597,0.14764206778997746,0.14779362645730543,0.09890259939380752,0.14962938653746294,0.14759089995214492,0.1482241596673599,0.008736921897413819,0.017288660006703482,0.14822971638544535,0.014621395815261895,0.09184742515632927,-0.07374567087522388,0.008716508238499232,0.09254389513498418,0.014538613550771906,0.14887384708542295,0.043033836480637966,0.05254322875641093,0.015397137992670062,0.014014976827330994,0.015291277372111445,0.014603265258811504,0.14774670964897996,0.14816810727602814,0.14933267173580012,0.10098783524323562,0.14738394846114433,0.15934375893668906,0.008359521060686603,0.05778389257337446,0.0434999737901689,0.10137558788701284,0.008843105028477849,0.15013410762415558,0.16096597981794103,0.1602464909731116,0.008518461055595727,0.01581165118606709,0.009059954924238278,0.14666080776331447,0.14742770721107812,0.09133968186141517,0.14829836850622424,0.057211239917639434,0.009250981071403208,0.04283310593361822,0.016870478119555665,0.008382310375118163,0.008591651565713176,0.16165654725533551,0.1473083960635655,0.013449872946377228,0.014758375775378862,0.16343745367387608,0.150693600230831,0.10050680410608037
2016-05-01,-0.05102566718903179,0.03594317362266897,-0.10759141174275977,-0.10761112300653941,-0.10838534872398609,-0.047664656995851096,-0.10713034333765159,-0.11139123639063775,0.03586404331906512,-0.04731510957574436,-0.04822989819356749,0.051549743590467934,-0.11139321935986057,-0.008428882845029073,-0.050879303396624276,-0.008475810272792317,-0.008645421629116967,0.05114683542833243,-0.050778941232954566,-0.05137173823831087,0.061677015616685926,0.05174369075385643,0.046237850371597444,-0.0510098731676456,-0.1072030547519216,-0.10698924171367452,-0.008231423111300096,-0.051411605423689166,-0.10796846306545604,0.035131613189751,0.00011354940311814055,-0.008400403398739487,-0.00849290226828392,0.06157611883367209,0.060729894795810146,-0.051301201357938364,-0.10748597293802875,-0.06227601417949491,-0.008752295785073416,0.0012489438302152323,0.03514572081704048,0.00019391464884099818,0.07554508546035121,0.0047980216085112826,-0.05183838590702261,-0.008761254472058666,-0.1075105025493267,-0.051398665003383415,-0.00853467847472078,0.00042107968590343603,0.05172284964137508,0.05122315398433641,-0.10782836711585397,-0.11259778681057109,0.07572733704785817,0.051160514702460524,-0.051642959774684916,0.05020996394037103,-0.008026807277967896,-0.11106405107132733,-0.11123462420034014,0.0009548610005816194,-0.007568758079805948,-0.046233793677894264,-0.0517353561561813,0.07589395438516577,0.035613291271724634,0.05154741517294292,-0.1080790195814818,0.061616320431321814,-0.04727131433775256,0.0770583854433684,-0.11217461220675495,0.04648673997360486,-0.007866667848705156,-0.008316934133709708,-0.1081950654688002,-0.051154588269203716,0.005291250898397548,-0.05231175866346727,0.03481006320047042,0.05200673887488394,-0.10750661051319899,-0.10796634725755583,0.04674863925796813,-0.10745055385046387,-0.1115093250221495,0.0009156180416436399,-0.007796119872139684,-0.10769692274739506,0.0006052697650227312,-0.04527118633472671,-0.11078133577811133,-0.051473623510115196,-0.10777552434252502,-0.046765321315091035,0.03512374374041971,-0.11223655683165012,-0.10861743973167248,-0.008377386668241615
2016-06-01,-0.018847110107296117,0.048491678017350104,-0.00809321004954855,-0.019664006965446568,-0.007882851749116848,0.08362124443085661,-0.007437347889840407,0.02870388106508348,-0.01923056669586265,-0.019160436739186215,-0.008253897846208669,0.1552070442998732,0.028345082708042035,0.08979564197136614,0.158120163811186,0.08958859121541773,0.00785642044634649,0.02822760055478324,-0.10118744480443786,-0.007397120999157458,-0.018515357091225537,0.028286577545896474,0.028814729909981907,0.027843662588680207,0.027829661143440765,0.15749250299156925,-0.01991254501151951,0.2394249087720126,0.007763473634000206,-0.10130427876196735,0.08039118537934065,-0.019072041522004257,0.21804512065879833,-0.02891960000575522,-0.028205401804443864,-0.007928103821144061,0.17732666827289956,-0.01841295873742943,0.15828377951998052,-0.01995003478405699,-0.02017592108795141,0.1599902893349765,-0.020347806967037196,-0.10116931048141486,0.007824996293013031,-0.007712644540859848,-0.10144417539990536,0.15865878073142947,-0.017730596793102293,0.02799472731709196,-0.00783318387676446,-0.008308177153553808,0.15408098292286931,-0.10151520811982118,-0.01929991319731561,-0.007984720917374233,0.08936121884766823,0.2365693642232427,-0.00722942709317953,0.15612951247856688,-0.006774121862343607,0.2384771766611471,-0.02142670845300576,0.007948356682566882,-0.028245164954589064,-0.01935362216731673,0.007605628769584705,-0.018588060847322563,0.007455893669853886,0.0077343803835512315,-0.018316504491779684,-0.01844877007143919,0.15561855445660733,0.008379964163854003,-0.007207691454391041,0.028065129886187146,0.007341475087442317,0.007329920735423379,0.1554080922682577,-0.020176811368099457,-0.018783837160182948,-0.06569436216823243,-0.007970059327107926,0.007202917538142284,0.027887827692048672,0.028427892977854974,-0.01862569038179518,-0.01918377397744231,0.15443575997917458,-0.01957271772225644,-0.028976907326686674,-0.10133705021476003,-0.1018071266910412,-0.007890532525043903,0.1556335239849982,-0.019781365678779306,0.007308389203886101,-0.018554092104082764,0.15973135294890684,-0.007788114590034478
2016-07-01,-0.12279541228297197,-0.16535101919836548,-0.12267134156267179,-0.1656584952198502,-0.12351308958869611,-0.09102392790250446,-0.09140563780943634,-0.047692496775888826,-0.12269340592524758,-0.0175413862705458,-0.04922485917865249,-0.1773668481944427,-0.09119035034084311,-0.14812412641550765,-0.12305992521320452,-0.16533199703913948,-0.0166870668395942,-0.0913661535494249,-0.15592946048565115,-0.08706324455640613,-0.048782612984760276,-0.0485666439978889,-0.12339533809614067,-0.08933198104751194,-0.0494400821079769,-0.09124526983180736,-0.09084448001303891,-0.016611258308837806,-0.0897088421886657,-0.18245197569178495,-0.06634907550974778,-0.04803277271469153,-0.08947169664188148,-0.16523777502292325,0.14590708840405608,-0.1250844142208668,-0.08638834920574623,-0.13165687090270495,-0.0911001976601824,-0.12299672342282275,-0.13674095290294663,-0.08709160953299455,-0.04900301858304479,-0.1315837011062383,-0.122497102946722,-0.16612890993685314,-0.09113034894382643,-0.09232567348736087,-0.12287594882579567,-0.12636682818111833,-0.1960240591648561,-0.047255938425747934,-0.1371678472873381,-0.016757413427823442,-0.14799413494704827,-0.0896140422366638,-0.13683905956070863,-0.16568782901370582,-0.026544794491403678,-0.050377277762028494,-0.026362128241517624,-0.14959114650313432,0.14393652108644384,-0.08985529727374997,-0.12576804246025153,-0.04830604002638217,-0.05071339319698043,-0.09017615754889163,-0.08630647200486685,-0.04780786602198295,-0.09012705144566058,-0.16563365687298737,-0.12618772440674542,0.14649228819265736,-0.19588855924278092,-0.09159406237822099,-0.09073410547298344,-0.08937964506528795,-0.1652872053293285,-0.09115738418095076,-0.09182099721519554,-0.08950718435016936,-0.19550735201848513,0.1429688365174966,-0.026769524971596792,0.14218018407652244,-0.04759959956097726,-0.08618034913490358,-0.04758913355616923,-0.12317047151956739,-0.0862184072927884,-0.09107807941278778,-0.08994338665801016,-0.04955299868874319,-0.04843325871113213,-0.08705001918456179,-0.19583531033715806,-0.18895271206364717,-0.12272199320254507,-0.13466416374136814
2016-08-01,0.05299492511549597,-0.05173232254383753,-0.09034526771219842,-0.07513694448785968,0.053425924064066876,-0.07538165079741088,-0.0757699294274603,-0.11508729627673597,0.07177267548735733,-0.10724951363316904,0.01830566608778228,0.003972555074484241,-0.05621075952811616,-0.05065260190314558,-0.05168829315179646,0.0053301679924038226,-0.08981401950298551,-0.05179189058850686,-0.07284519473056628,-0.11618980377969057,-0.08856930795981299,-0.0896308614380058,0.0047510470182832165,0.052499562154419754,-0.08812123791956317,0.004735036482381938,-0.007565090072244263,-0.08920700424013173,-0.052126712599039116,-0.05140292418866699,-0.08963974636987049,-0.05120035907590448,0.01816878811254452,0.05280995753863493,-0.08752739176033841,0.05249440470752864,-0.05171826314246297,-0.05165815105946536,-0.05187792079735265,-0.05161994754935917,-0.08832181281403284,-0.051531003042835866,-0.05175120743588746,-0.051809614672716275,-0.05162023939570237,-0.05201429410521441,-0.05150249115503447,0.004617791781177161,-0.07506555707807538,-0.05404487085970944,-0.05131272028210454,-0.05097710324340354,-0.08875991513208192,0.00402012377553751,0.05331462736512238,-0.05162391231106789,0.053446048408746005,-0.05172218101425041,0.01763058558862096,-0.0889725656954562,-0.05132985466646445,-0.07552025688967146,-0.051237692596638684,-0.05144712311997901,-0.1058403946767672,0.052635233001787185,0.053201619049314086,-0.07563960100783584,-0.05163549099057041,-0.051140363180608994,-0.09015401701362635,-0.05199172773370042,0.052733881071602706,-0.07465920854325125,-0.11544103868980538,0.05285980102408172,-0.05119140558815105,-0.11526150896785581,0.05274761557198793,-0.0512519699800813,-0.051020297024641725,0.004654170664059709,-0.05151697806383071,0.053358019617196994,-0.051738155006718634,-0.07643402729088267,-0.07221266398777482,-0.08944553758566776,-0.05101629817980957,0.07279604214502067,-0.09014594170692847,-0.051406378862428825,-0.05213378456505835,-0.05171681208453238,-0.05213621070730201,-0.05185544501983086,0.052784007896744756,-0.051733548702140975,-0.05132285782612145,-0.08804111934211711
2016-09-01,-0.03382445006342505,-0.23928651003322365,-0.03261065644425243,0.0027076038545534864,-0.23275852221888504,0.024260994409755154,-0.22981795794661763,-0.031091280595518356,0.0021429009472124783,-0.24085106194558947,-0.23238808839151948,-0.056635627905395336,-0.23771968868029092,-0.05624349871227341,-0.05469437104177988,0.11733428757878905,-0.030709191858691698,-0.03299598887313382,-0.231046611523814,-0.05518482650166734,-0.055130663186561235,0.024075682338552618,-0.03119612777581271,-0.03243817833826168,-0.2297730067946545,-0.07653629945018015,-0.05589076445479324,0.05685831920647999,0.0022511262034183854,-0.23586432657136358,0.024065687664659885,-0.05571984348869807,0.0022567111585856114,0.023634330386293367,-0.2318309043141108,0.024665941229885968,0.05729502200395409,-0.032337473590830834,-0.2304484606831977,-0.24094056507547423,-0.24083304271371242,0.02415254652949428,-0.05534959788469018,-0.22970185646357877,-0.055649598442214065,-0.0760056099972134,-0.032202113297185475,0.00235698165980458,-0.2397699273024556,-0.055576661934784055,-0.0316126208554236,-0.032321431749596674,-0.03301120860773343,-0.05624033901542447,0.024490051406303115,-0.031259726724304104,-0.05545495784107091,-0.03259384639499352,0.010445546440574827,0.03749822695869187,-0.031650307389100574,-0.033173809224318784,0.0027014016357578274,0.11962419849203498,-0.030367824044486458,-0.033037160282582745,0.0021479893232854153,-0.24099647505613253,-0.03130074488870038,-0.03131140166329294,0.0017788525625150875,-0.05511985767138905,-0.23012096857058972,-0.24005481486595226,0.11833926341385537,-0.054914705621295634,-0.05583843908756292,-0.23644501854093436,-0.05538180491402944,-0.0567301351824584,-0.23338649724647575,0.036761713084406455,-0.23703228530169318,0.0578287437501519,-0.0552850061963196,0.05750064214562811,0.0025829988618768507,-0.22996665579978537,-0.2404508540428344,-0.05614857787879124,0.023496267730221954,0.02474726797972049,-0.056396683776608,-0.03155395182221643,-0.03088361129472883,-0.03350737866662623,0.02404516592792949,-0.03032283163200289,-0.03149744026722301,0.059364089899660355
2016-10-01,0.08166260100302059,-0.02937889907557656,0.05424374356838624,0.03775673427313131,-0.038021164290641174,-0.03605429027328888,-0.07715899756952449,-0.07696428592128479,-0.055791363008397266,-0.03887778640326778,-0.07719596193998424,-0.0773611799495122,-0.03730705269727097,-0.055454089082406566,-0.07833017739492976,-0.0555683018876012,-0.07747728355729866,-0.03701097474565829,-0.037473582298134356,-0.038787145166645165,-0.037208057828940766,-0.036459601390187335,-0.0289551009000798,-0.05511799797512096,-0.03691309877284221,-0.03892322449273922,-0.07778778709070511,-0.036451274705383896,0.03908656709897684,-0.028546506888237788,-0.07730064831174532,-0.055277742426775966,-0.05549671945008405,0.0803125425825384,-0.027872502908798724,0.08091079319646521,-0.03701786458086953,-0.07775955199980822,0.03754233490475278,0.05329291509611789,-0.07743711931461017,-0.07722238710327334,-0.05553313483242961,-0.07725955750103108,-0.0776144331516131,-0.03807162125618491,-0.07755191775151038,-0.029097567006036273,-0.07727521987491337,-0.05531562412422586,-0.03773812041412972,-0.07675294975973512,0.05338588609454953,-0.03659448112276831,-0.07784963440112536,0.07949094446739746,-0.055229693177975214,-0.037581471755964935,-0.02826437471759946,-0.03694801133495451,-0.07680160617872,0.0818688861406982,0.05487845123208479,0.07992439883298941,-0.03693067625376134,-0.0773973702502967,-0.03842053106773624,-0.03705471488199841,-0.07813951844321043,-0.07798034375806817,-0.07782188942227675,0.08132890638975354,-0.0773977241814564,-0.039449718115762034,-0.039162173777645526,-0.0376463102025667,-0.037773374353372136,-0.029017418318635357,-0.0768200816816692,0.054261649457431504,0.08033141403712496,-0.05611871800313195,-0.03953853455611234,0.08653564437653971,-0.07740643561226834,-0.037922643906223796,-0.03941859339721687,-0.03990264781496522,-0.03654428062375259,0.03767800254741549,-0.02926176010751469,-0.07761811203847357,-0.07754844246502623,0.03727743176098186,-0.03962067741300057,-0.03661534765949381,0.054304829133399846,-0.07784235621368873,0.05418287792365417,-0.055828700454742974
